src_id,tag_id
耻骨炎,开水白菜
孢子丝菌病,猕猴桃西芹汁
自闭症,豆芽牛肉粥
原发性视网膜色素变性,干冬菜粥
先天性肝纤维化,鸡肉蘑菇汤
急性肺脓肿,苹果胡萝卜泥
小肠吸收不良综合征,红白萝卜汤
血管运动性鼻炎,酱白菜
重症肌无力,冬菜鸭肝汤
肌阵挛性小脑协调障碍,番茄鸡蛋煎饼
进行性脂肪营养不良,小米粉粥
露阴癖,豆浆南瓜汤
习惯性便秘,土豆丝拌白菜
膀胱瘘,核桃肉粉
硬斑,蔬菜杂烩粥
皮样表皮样囊肿,牛奶菠菜粥
急性化脓性胆管炎,香拌菜花
喉炎,海带粳米粥
血吸虫病与肝胆疾病,奶油圆白菜
窦性心动过速,黄芪羊肉汤
坐骨直肠窝脓肿,菠菜粥
虹膜睫状体炎,菊花茶粥
直肠膨出,菠菜双蛋羹
肝动脉瘤,紫菜豆腐汤
胫骨髁骨折,酸奶银耳水果羹
颈椎过伸性损伤,荞麦粥
头皮血肿,芦笋饺
单纯性肥胖,金橘柠檬汁
溃疡病急性穿孔,猪肚瘦肉厚朴汤
胰岛细胞类癌,猪肉臊子面
肾上腺性征异常症,香蕉鸡卷
肺结核瘤,青豆莲子泥
输尿管异位开口,雪菜青豆韭菜豆腐汤
蛋白丧失胃肠综合征,海带粳米粥
单发性骨软骨瘤,小麦粥
内分泌性高血压,腰果肉饭
乳头皲裂,莲藕红豆牛腱汤
小儿变应性亚败血症综合征,木瓜胡萝卜玉米粥
纤维软骨间质瘤,鲜香菇煮豆腐
隆突性皮肤纤维肉瘤,清蒸带鱼
甲状腺功能减退,炝西兰花
排卵期出血,山药枸杞粥
泌尿感染,炝西兰花
慢性疾病的贫血,肉片粥
关节脱位,花样果肉薏米粥
小儿急性出血性坏死性肠炎,金银花苦瓜汤
小儿全远端型肾小管酸中毒,酥炸菜花
关节炎,羊肉汤面
卵巢小细胞癌,青菜饭
眼科重症肌无力,香菇薏米饭
霉菌性外阴炎,猪肉枸杞汤
小儿系统性红斑狼疮,西芹菠萝汁
乳腺纤维肉瘤,桂圆栗子粥
慢性单纯外伤性腰腿痛,毛豆荞麦粥
小儿支气管哮喘,五丝白菜卷
粘连性中耳炎,果脯土豆饼
成人型慢性粒细胞白血病,百合芦笋汤
唇腭裂,小麦粥
单纯性脊柱结核,牛奶花生粥
显微镜下多血管炎,猪肉青菜粥
坏疽性脓皮症,西式牛奶粥
乳溢,鲤鱼粥
结核性巩膜炎,溜炒白萝卜
乳头状汗腺腺瘤,白果鸡汤
糖尿病性肾病,紫菜肉茸汤
急性海绵窦栓塞性静脉炎,花生牛奶炖银耳
小儿神经性贪食,蘑菇木耳饺
地方性甲状腺肿,红豆排骨汤
先天性膈疝,雪菜青豆韭菜豆腐汤
妇科炎症,木耳芦笋蘑菇汤
早搏,醋拌绿豆芽
焦油性黑变病,烧金针菇
乙状结肠癌,赤小豆鲤鱼汤
小肠肿瘤,豆腐皮粥
失眠症,紫菜瘦肉粥
十二指肠炎,山药莲子苡仁粥
眼烧伤,鸡肉竹笋汤
甲状旁腺骨营养不良,花菇鸡丝
双向性室性心动过速,紫菜芙蓉汤
丛状血管瘤,白菜肉末粥
顶叶肿瘤,女贞子枸杞子瘦肉汤
胎儿窘迫,山楂橘子羹
中间葡萄膜炎,黄瓜拌绿豆芽
肠癌,黑木耳芹菜粥
婴儿肠痉挛,三文鱼饺
化学烧伤,木瓜煲排骨汤
坐骨疝,海米油菜心
无机盐所致的皮肤病,冰糖绿豆苋菜粥
急性非特异性睾丸炎,鸡蛋木耳粥
腰部慢性劳损,西式牛奶粥
小儿神经母细胞瘤,鲜蘑菇豆腐汤
小儿急性支气管炎,煎猪肝
脑血吸虫病,白菜红枣牛腩汤
中毒性眩晕,小白菜猪肉饺
桡骨远端骨折,栗子猪肉汤
脑性瘫痪,莲子红豆沙
荨麻疹性血管炎,黄花菜炒木耳
小细胞低色素性贫血,鲫鱼砂仁汤
老年人败血症,蘑菇木耳西兰花腐竹汤
系统性红斑狼疮所致脊髓病,香菇油菜面筋粥
节育手术并发症,牛奶椰汁
锁合,雪菜牛肉粥
头外伤,菠菜豆腐汤
肝胆湿热,薄菊粥
近视,鸡肉蛋花木耳汤
肠系膜上动脉压迫综合征,蔬菜杂烩粥
高血脂,紫菜瘦肉粥
产后血瘀,生枣花生红糖汤
经行头痛,菠菜双蛋羹
多系统萎缩,番茄蛋饺
肠道血管畸形,芝麻仁粥
小儿呼吸衰竭,核桃豆腐羹
白喉性心肌炎,荔枝干大枣汤
多毛状小阴唇,牛奶花生粥
神经系统的放射性损伤,双菇番茄黄瓜紫菜汤
先天性主动脉缩窄,白菜姜葱汤
外阴神经鞘瘤,黑芝麻果仁粥
小儿大脑半球胶质瘤,鱼头炖豆腐
呃逆症,橘茹饮
副乳乳腺癌,干萝卜丝酱菜
牙周病,香菇油菜
色素斑,姜汁苋菜
鼻中隔穿孔,云腿鸽子汤
多形红斑,鸡蛋黄花汤
妊娠合并巨幼红细胞性贫血,西兰花炒牛肉
胃肠道癌皮肤转移,鲜蚕豆紫菜汤
脊椎结核并发窦道,银耳炖鸽蛋
睡眠相位后移综合症,山药茯苓果仁包
牙龈瘘管,胡萝卜枸杞汁
卵巢冠囊肿,冬菇椰菜豆腐粉丝汤
寒湿困脾,花样果肉薏米粥
钠过多,西葫芦饺
急性血源性骨髓炎,苋菜鱼头豆腐汤
颅骨巨细胞瘤,蘑菇玉兰片汤
急性硬脑膜外血肿,虾皮香芹燕麦粥
良性纤维组织细胞瘤,香菇油菜面筋粥
致命性中线肉芽肿,菜花烧香菇
结核性脓胸,白菜烧虾段
头皮糠疹,牛奶花椰菜泥
医院内感染,油菜拌猪肝
难治性癫痫,百合莲子绿豆粥
银屑病关节炎,花生杏仁粥
网膜肿瘤,草莓菠菜汁
原发性硬化性胆管炎,鲫鱼平菇汤
卵巢成熟畸胎瘤,小麦豆角粥
小儿时期常见的呕吐,卷心菜菠萝汁
皮肌炎与多发性肌炎,茄子腐竹汤
肌筋膜炎,胡萝卜粥
舌下神经损伤,西葫芦饺
腘动脉损伤,白萝卜梨汁
唇炎,苹果红薯泥
皮脂腺囊肿,豌豆苗豆腐汤
甲周炎,菠菜蛋花汤
小儿尿路梗阻,芝麻山药饼
骨外软骨肉瘤,绿豆芽饺
过劳肥,木瓜胡萝卜玉米粥
小儿先天性卵巢发育不全,鸡肉冬菜饼
网状红斑萎缩性毛囊炎,甜菜叶粥
潜伏梅毒,黄瓜三丝汤
鼻息肉,海带炖豆腐
炎性乳腺癌,蘑菇鸡丝蛋花汤
股骨髁上骨折,腐竹白果粥
下丘脑错构瘤,香菇油菜包
小儿过敏性紫瘢,花豆腐生菜瘦肉汤
颅内肿瘤性出血,香菇白菜羹
性功能异常伴发的精神障碍,秋葵炒火腿
下颌下隙感染,木瓜胡萝卜玉米粥
细菌性阴道病,芝麻芹菜丁
脱屑性间质肺炎,百合雪梨莲藕汤
涎腺癌,芦笋青鱼丝
外阴接触性皮炎,肉粒萝卜干粥
外伤性胆管损伤,白萝卜油菜汁
癌性神经肌病,山药莲子苡仁粥
念珠状红苔藓,牛奶菠菜粥
滑膜肉瘤,冬笋拌油菜
小儿埃博拉病毒病,草菇丝瓜汤
胃溃疡出血,芝麻蜂蜜粥
甲状腺弥漫性病变,沙参粥
小儿脆性X染色体,炝圆白菜卷
股疝,燕麦粳米粥
真菌过敏症,苹果沙拉
脑萎缩,猪肝菠菜粥
脓疱性细菌疹,猕猴桃西米粥
髋关节前脱位,萝卜牛肉蒸饺
珍珠丘疹,卷心菜烧肉蒸饺
闭经,三七鳖甲炖瘦肉
甲状旁腺功能减退症,木瓜胡萝卜玉米粥
小肠平滑肌瘤,小白菜猪肉饺
继发性肺结核,花生鸡球
解脲支原体感染,白果冬瓜粥
卵巢无性细胞瘤,双菇番茄黄瓜紫菜汤
久泄,五丝白菜卷
少精子症,百合炒西兰花
慢性化脓性骨髓炎,红烧菜花
老年人颈性眩晕,花生菠菜粥
原发性下肢静脉瓣膜关闭不全,五丝白菜卷
色素斑,香炒苋菜
肝炎双重感染,冬笋香菇烧白菜
花斑癣,五香鸭肉
恶性肿瘤所致贫血,枸杞山药蛋煲瘦肉
维生素K缺乏病,荞麦粥
维生素B1缺乏病,菠菜炒生鱼片
损伤性休克,芝麻桃仁粥
特发性心室颤动,冰糖绿豆苋菜粥
慢性血源性骨髓炎,豆腐干拌海带丝
骨瘤,小米粉粥
急性根尖牙周炎,人参当归炖鸽肉
乙状窦血栓性静脉炎,珊瑚白菜
暴痢,大蒜粥
带状疱疹性角膜炎,蘑菇木耳饺
脑瘤,鲫鱼豆腐汤
小儿窦性心动过速,百合芝麻猪心汤
肠间脓肿,菠菜绿豆芽
药物性肝病,枸杞肉丝
吸入性损伤,豆浆南瓜汤
便血,青胡萝卜排骨汤
巨球蛋白血症,花生杏仁粥
先天性食管狭窄,山药粥
卵巢宫内膜样肿瘤,罗汉果金银菜柿饼汤
慢性闭角型青光眼,双菇番茄黄瓜紫菜汤
房室传导阻滞,虾子烧白菜头
过强反射性鼻炎,糯米桂花藕
口腔疾病,麦冬山楂炖甲鱼
电烧伤,牛肉青豆粥
小儿脾外伤,清汤冬瓜燕
心脏黏液瘤,鲜香菇煮豆腐
肺转移性肿瘤,豆腐鸭架汤
胃溃疡性穿孔,豌豆蛋花汤
克罗恩病关节炎,粉丝拌黄瓜
脑膜肉瘤,川贝雪梨粥
颅内动脉瘤,黄瓜素虾仁
嗜睡症,甲鱼双耳汤
先天性肌缺如,土豆丝拌白菜
丧偶后适应性障碍,清炒蘑菇
慢性咽炎,素炒黄豆芽
先天性跖骨内收畸形,油菜海米豆腐
视网膜脱离,黄豆芽拌海带
腹部创伤,香菇油菜面筋粥
应激性溃疡,培根白菜粥
柯萨奇病毒疹,冬菇椰菜豆腐粉丝汤
舒张性心力衰竭,水果什锦奶羹
前庭大腺囊肿,赤小豆鸡汤
隐斜,黑芝麻甜奶粥
甲状腺功能亢进症的肾损害,小米鱼肚羹
外伤后颈内动脉闭塞,黄豆芽蘑菇汤
小儿呕吐,西米银耳羹
甲状旁腺骨营养不良,青豆炒兔肉丁
骨的原发性淋巴瘤,花卷鱿鱼
安卡性肾炎,薏米莲子粥
阴茎结核疹,豆腐泡大豆芽发菜汤
肾动静脉瘘,猪肉枸杞汤
肩-手综合征,虾末菜花
泥螺-日光性皮炎,丝瓜蘑菇肉片汤
矽肺,荸荠萝卜粥
老年癌症病人的急性感染,玉米粉粥
位置性眩晕,冬瓜粥
药物相关性免疫性溶血性贫血,番茄土豆块
脑蛛网膜下腔出血,荠菜包
阵发性室上性心动过速,香菇扒小白菜
先天性风疹,拌肚丝白菜
淋菌性结膜炎,健胃大豆芽肉片汤
分泌过多性青光眼,紫菜芙蓉汤
鼻窦鳞状细胞癌的眼部病变,芹菜牛肉粥
蝶骨嵴脑膜瘤,菊花核桃粥
脑发育不良,鱼香青豆
咽部瘢痕狭窄,鸡蛋豆腐汤
双向性室性心动过速,冬菇椰菜豆腐粉丝汤
慢性单纯性咽炎,银鱼仔蟹锅
β受体亢进症,萝卜豆腐汤
代谢性白内障,山药炖猪蹄
原发性IgA肾病,牛奶麦片粥
急性结石性胆囊炎,苋菜鱼头豆腐汤
鼻出血,番茄牛肉汤
小儿丙酸血症,鸡火白菜汤
癔症,小麦豆角粥
淋巴瘤,莲藕豆腐
开放性骨折,肉片粥
恶性纤维组织细胞瘤,卷心菜菠萝汁
舌癌,菠菜豆腐汤
胃、十二指肠溃疡急性穿孔,红烧猴头菇
外阴瘙痒症,鸡蛋炒苦瓜
外耳道异物,芝麻土豆
太田痣,南瓜大麦粥
肝炎后综合征,淡菜板豆腐白菜汤
阴囊丝虫病,雪菜鸡丝面
子宫肥大,黑豆鲤鱼汤
急性和亚急性硬脑膜下血肿,杂粮粥
椎管狭窄,人参莲子粥
妊娠合并急性胆囊炎,菠菜芹菜粥
汽油中毒,白菜藕丸汤
乳腺病,八珍豆腐盒
良性葡萄胎,雪菜鸡丝面
第五日综合征,鱼肉鸡蛋汤
先天性短食管,素油菜心
高渗性非酮症糖尿病昏迷,腐竹拌菠菜
颈部纤维瘤,芒果凤尾虾
肾下垂,板栗烧白菜
物理性变应性,苦瓜瘦肉汤
急性中毒性脑炎,羊肉烩面
颅内静脉窦闭塞性颅高压,白菜包子
正中神经损伤,红枣煲牛蹄筋
膝关节脱位,芹菜炒鸡蛋
乳溢-闭经综合征,羊肉烩面
小儿急性胆囊炎与胆管炎,凉拌西瓜皮
α1-抗胰蛋白酶缺乏性脂膜炎,大蒜粥
口腔念珠菌病,山药桂圆粥
病毒性脑膜炎,人参粥
甲状腺舌管囊肿与瘘,鲢鱼肉丸汤
腹腔脓肿,金针炒鸡肉
药物性肝硬化,荞麦面条
铅中毒引起的溶血性贫血,紫菜萝卜汤
疣状胃炎,烧豆腐丸汤
小儿有机磷农药中毒,西米木瓜奶露
肥胖症,紫茄子粥
肱骨外髁颈骨折,黄芪乌骨鸡
乳腺炎,芋头糕
视盘水肿,胡萝卜蛋糕
平底足,牛奶花生粥
农药中毒所致的精神障碍,雪菜肉末粥
背部弹力纤维瘤,鲫鱼粥
外阴湿疹,苦瓜豆腐汤
大楼病综合征,生姜乌梅饮
面部播散性粟粒状狼疮,丝瓜汤
儿童尖锐湿疣,杂粮粥
心脏瓣膜关闭不全,卤汁豆腐
肾功能不全,小白菜猪肉饺
流行性斑疹伤寒,罗汉果金银菜柿饼汤
肛裂,猕猴桃西米粥
色素紫癜性皮炎,香菇白菜羹
癔病性昏厥,山药莲子苡仁粥
颅内海绵状血管瘤,猕猴桃西芹汁
心力衰竭,茄子粥
热带口炎性腹泻,蜜汁蒸山药
胃溃疡性穿孔,人参鹑蛋
阴道平滑肌肉瘤,瑶柱生菜白菜汤
肉痹,苋菜水
鼻/鼻型T/NK细胞淋巴瘤,三鲜蘑菇
急慢性肝炎,紫菜豆腐肉片汤
木村网状肢端色素沉着,番茄鸡蛋煎饼
颅内畸胎瘤,木瓜鲜奶饮
微小核糖核酸病毒性角膜炎,鸭梨粥
真菌中毒症,白菜虾仁面汤
肺胸膜阿米巴病,凉拌空心菜
颅内出血,海带瘦肉粥
卵巢浆液性肿瘤,猪肉青菜粥
体癣,牛奶菠菜粥
自然流产,菠菜双蛋羹
向胸腰段脊髓供血的大根动脉缺血症候群,萝卜豆腐汤
睾丸炎,五丝白菜卷
心气虚,清蒸红汤鸡翅
三高症,黄瓜饺
药物性皮炎,小米素羹
消化道出血,荞菜炒肉丝
感染性肋软骨炎,白菜蛋花粥
鸡眼,冬菜包
单纯疱疹病毒感染症,卷心菜烧肉蒸饺
脓疱疮,素炒小白菜
微小病毒感染,芦笋粥
子宫囊肿,青菜包
中耳癌,菠菜双蛋羹
小儿肠吸收不良综合征,香菇糯米饭
口腔疾病,豆腐鲫鱼
平滑肌肉瘤,香干炒芹菜
眼球震颤,野菊花烧草鱼
重度脂肪肝,木耳红枣粥
阿尔茨海默病,小米龙眼粥
胆囊切除术后综合征,猪肚粥
梅毒,蚕豆粥
肾虚腰痛,萝卜牛肉蒸饺
枢椎椎体骨折,油菜松
交肠,香蕉百合银耳羹
神经性头痛,牛奶蛋
女性尿道癌,紫菜芙蓉汤
诺卡菌性巩膜炎,什菜面
卵巢早衰,酸菜猪血汤
输血后血小板减少性紫癜,海带果菜汁
卵巢纤维组织来源肿瘤,冬菇椰菜豆腐粉丝汤
传染性软疣,薏苡仁绿豆粥
呃逆,红萝卜无花果花鱼汤
弱智,山药薏米红枣粥
假痛风性关节炎,毛豆炒大芥菜
阴道腺癌,三丝瓜羹
慢性溃疡性结肠炎,番茄马蹄(1)
腹胀,山楂乌梅饮
夹色伤寒,红豆花生红枣粥
先天性感觉性神经病,炝菜花
多重肺部感染,茭白粥
骨血管内皮细胞瘤,鲜蘑菇豆腐汤
阴道肿瘤,香瓜菜
胃食管反流病,金针炒鸡肉
恙虫病,冬菇油菜心
丹毒,小麦粥
急性化脓性中耳炎,番茄草莓汁
含亚硝酸盐类植物性食物中毒,豌豆鱼盅羹
滑囊炎,番茄皮蛋汤
肩锁关节脱位,炒胡萝卜
妊娠期肝血肿及破裂,荔枝粥
心肌梗塞并发二尖瓣关闭不全,鲜菊白菜豆腐汤
慢性化脓性骨髓炎,花生菠菜粥
肝胃不和,卤火鸡腿
无汗症,牛奶蛋花粥
特发性葡萄膜大脑炎,鸽蛋菜心粥
腘肌肌腱炎,淡菜板豆腐白菜汤
口底多间隙感染,木瓜鲜奶
子宫颈平滑肌瘤,芝麻酱拌生菜
放射病,蜂蜜萝卜汁
紫外线伤,南瓜大麦粥
Bazin硬红斑,黄瓜拌粉皮
第三脑室肿瘤,荞麦粥
急性风湿热肾损害,板栗烧鸡
冷抗体型自身免疫性溶血性贫血,蘑菇鸡丝蛋花汤
面游风,绿豆奶粥
子宫平滑肌肉瘤,莲子芡实粥
结肠过敏症,紫菜豆腐肉片汤
小肠肿瘤,水萝卜丝拌白菜
低钾血症,菠菜羹
巧克力囊肿,西式牛奶粥
疼痛性脂肪疝,冬菇椰菜豆腐粉丝汤
肝海绵状血管瘤,鸡肝小米粥
感染性肋软骨炎,菠菜豆腐汤
小儿丘疹性肢皮炎综合征,百合雪梨莲藕汤
青少年牙周炎,白菜干猪肉煲排骨汤
急慢性肝炎,紫菜芙蓉汤
类风湿性关节炎肾损害,三丝瓜羹
大咯血,百合杏仁枇杷粥
胰腺外伤,山药桂圆粥
密集恐惧症,卷心菜菠萝汁
跟骨骨髓炎,黑芝麻果仁粥
耳部恶性肿瘤,罗汉果金银菜柿饼汤
铜绿假单胞菌感染,黑木耳芹菜粥
疱疹,当归粥
小儿色素失调症,小白菜猪肉饺
老年人肺气肿,溜炒白萝卜
惊风,菠萝胡萝卜汁
胫骨髁骨折,赤小豆鲤鱼汤
蚕蚀性角膜溃疡,番茄菠萝汁
肾上腺皮质功能减退性心脏病,薏米莲子粥
单纯性外阴阴道念珠菌病,草莓柠檬汁
短膜壳绦虫病,菠菜金针菇汁
残胃平滑肌肉瘤,百合花生汤
硬脑膜下血肿,荠菜包子
手足口病,豆蔻牛奶饮
气虚血瘀证,小米红糖粥
颅后窝血肿,赤小豆鲤鱼汤
溶组织内阿米巴病,白菜包子
肩胛骨体部骨折,糖醋菜花
男性乳腺癌,菱角薏仁粥
肾积脓,百合莲子绿豆粥
急性化脓性乳腺炎,雪菜鸡丝面
小儿感冒,清汤白菜卷
锁骨下动脉-腋动脉瘤,紫菜芙蓉汤
咽部结核,白菜炖猪骨汤
谵妄综合征及有关疾病,萝卜生菜汤
痉挛性斜颈,腰果西兰花
妊娠纹,大白菜饺
肺损伤,海参鸭肉汤
融合性网状乳头瘤病,黄瓜粳米粥
尿毒症,脆皮芸豆
心血管疾病,玉竹白菜
输卵管结核,鳖肉滋阴汤
肛乳头炎,苡仁冬瓜汤
胆汁返流性胃炎,女贞子蜂蜜饮
食管破裂,瓜粒杂锦汤
淤积性皮炎,西式牛奶粥
纹状骨瘤,冬笋鸡丝春卷
巨大儿,赤小豆鲤鱼汤
小儿副流感病毒肺炎,椰子银耳煲鸽汤
脑出血,酱牛肉
胸膜炎,鲍鱼生菜
突发性聋,菠菜豆腐汤
缺血性多形性室性心动过速,菠菜羹
宫颈外翻,牛奶菠菜粥
吸收不良综合征,苹果胡萝卜泥
乳酸性酸中毒,开洋大白菜
脾肾两虚,腊八粥
慢性额窦炎,芦笋汁
多系统器官功能衰竭,黑芝麻核桃肉汤
雷凡斯坦综合征,大白菜饺
盆腔炎症性不孕症,芹菜粥
颈椎黄韧带骨化症,蔬菜杂烩粥
盆腔积液,银鱼芥菜
雪盲,香菇豆苗
类风湿性关节炎的肾损害,拌生菜
侵袭性大肠埃希氏菌肠炎,白菜小米卷
猛兽伤,草莓柠檬汁
小儿动脉导管未闭,小麦粥
过敏性紫癜肾炎,木瓜胡萝卜玉米粥
Austin型幼儿脑硫脂病,香菇粥
胆源性急性胰腺炎,雪梨饮
踝关节骨折,玉米粉燕麦粥
颅内出血,清炒绿豆芽
妊娠合并多囊肾,水萝卜丝拌白菜
回旋形线状鱼鳞病,黄瓜拌猪肝
药物相关性免疫性溶血性贫血,番茄鱼肉末
开角型青光眼,牛奶窝蛋莲子汤
盲袢综合征,菠菜汤
老年性皮肤萎缩,黄花菜炒黄瓜
α-贮存池病,猪蹄当归粥
腺淋巴瘤,花生杏仁粥
小儿尿崩症,水晶猕猴桃
产力异常性难产,五彩鸡肉粒
结肠血管扩张症,鲜百合冬菇西兰花汤
难治性癫痫,猪肚熬汤
气管梗阻,菠菜双蛋羹
眶上神经痛,香甜玉米饼
鼻部穿通性毛囊炎,双红排骨汤
足部骨折,苦杏仁粥
继发性痛经,花生芝麻糊
腰腿痛,猪肉青菜粥
肺炎杆菌肺炎,番茄苹果芝麻蜜
小儿休克,白扁豆粳米粥
皮脂腺上皮瘤,三鲜苦瓜汤
脑血管畸形,鸡蛋米汤粥
外伤后低颅压综合征,花生鸡球
支原体感染,胡萝卜苦瓜汁
秋燥,川贝杏仁蒸雪梨
老年人高血压危象,鲜菊白菜豆腐汤
急性感染性心内膜炎,芝麻鸭肉
外阴神经性皮炎,菠萝芹菜汁
前列腺囊肿,赤豆鲤鱼
多发性遗传性骨软骨瘤,雪菜肉末粥
泌尿生殖系阿米巴病,紫菜芙蓉汤
乙状结肠间疝,双菇拌鸡肉
苯丙酮尿症,首乌鸡蛋小米粥
足菌肿,小黄瓜凉拌面
先天性耳聋,白菜虾仁面汤
退行性黄韧带肥厚,红腐菜花
无汗症,蛋花番茄面
妊娠合并白血病,薏米莲子粥
虫臌,清润白菜鱼片汤
呼吸系统疾病伴发的精神障碍,胡萝卜香菜粥
分裂情感性障碍,小米鹌鹑汤
上矢状窦血栓性静脉炎,瑶柱生菜白菜汤
眶底骨折,三仙鸽蛋
遗传病,赤小豆粥
乳腺囊肿,五丝白菜卷
球形肺炎,西式牛奶粥
隆突性皮肤纤维肉瘤,木瓜炖带鱼
偏头痛,素炒菠菜
涎腺囊肿,冰糖绿豆苋菜粥
脑挫裂伤,芥蓝头什锦丁
半月线疝,大米荔枝粥
弥漫性食管痉挛,赤小豆山药粥
溃疡病穿孔,白萝卜浓汤
肛乳头瘤,山药薏米红枣粥
老年人败血症,胡萝卜牛肉水饺
乳腺癌皮肤转移,荞麦白果竹丝鸡汤
神经系统遗传病,鲤鱼阿胶粥
良性肿瘤,猴头菇炒菜心
滑膜肉瘤,金针菇油菜猪心汤
低血糖,白果莲子粥
前列腺肉瘤,鲜奶扇贝
非霍奇金淋巴瘤,扁豆烧冬笋
结石性胆囊炎,鸡肉冬菇蒸饺
腋臭,番茄生菜沙拉
平滑肌肉瘤,芦笋扒冬瓜
结核性膀胱挛缩,香炒胡萝卜
慢性创伤性滑囊炎,紫菜芙蓉汤
颅后窝血肿,冬瓜鲤鱼汤
小儿隐睾症,莲子芡实粥
耳源性脑积水,荞麦粥
低增生性急性白血病,大蒜烧茄
颌骨癌,燕麦粳米粥
小儿粘连性肠梗阻,牛奶窝蛋莲子汤
咽鼓管异常开放症,牛奶玉米汤
复发性流产,白菜蛋花粥
肺癌脑转移,小米素羹
神经性关节病,三丝瓜羹
胰石症,砂锅鸡肉冬瓜汤
妊娠期心脏病,肉片柿子汤
鼻前庭炎,绿豆奶粥
痢疾后综合症,蔬菜杂烩粥
登革出血热,蛋黄碎牛肉粥
功血,香肥带鱼
血栓闭塞性脉管炎,开洋大白菜
羊膜腔感染综合征,牛奶菠菜粥
感冒,凉拌香椿
外阴前庭炎,苦瓜豆浆汁
肝性血卟啉病综合征,番茄西瓜汁
感染性疾病所致贫血,小米鹌鹑汤
斜视,鸭肝浓香粥
言语障碍,山药薏米红枣粥
弥漫性空回肠溃疡,什菜面
肠球菌肺炎,花生牛奶炖银耳
心理疾病,花生豆奶
金属引起的口腔黏膜疾病,胡萝卜牛肉水饺
念珠菌性包皮龟头炎,白菜包子
消化性溃疡,山药汤圆
单纯性外阴阴道念珠菌病,薏仁绿豆汤
乳腺肿瘤,牛奶菠菜粥
雷诺氏病,清炒油麦菜
结胸证,荔枝山药粥
急性心功能不全,小米素羹
毛根鞘癌,雪菜肉末粥
原发性腹膜后肿瘤,鲜蘑烧扁豆
肝硬化,芝麻小米粥
流行性出血性结膜炎,三文鱼蒸蛋羹
疱疹样皮炎,黑米粥
畸形性吞咽困难,猪肝菠菜粥
疣状胃炎,海带炖豆腐
梭形细胞脂肪瘤,牛奶菠菜粥
眼内异物,黄豆烧胡萝卜
痛风石,花生杏仁粥
等孢球虫病,茯苓豆腐
苍耳中毒,乌鸡绿豆汤
微小病毒感染,酿冬瓜
慢性肺炎,小白菜猪肉饺
肘关节脱位,冬菇椰菜豆腐粉丝汤
骨瘤,牛肉青豆粥
泪腺分泌功能减退,牛奶菠菜粥
前斜角肌综合征,苋菜豆腐汤
下肢静脉血栓形成,鱼香油菜心
小儿腓骨肌萎缩症,蛤蜊黄鱼羹
恶性青光眼,番茄西米粥
唇裂,冰糖炖银耳
肠出血性大肠埃希杆菌感染,金银花黄瓜肉片汤
胃、十二指肠溃疡急性穿孔,清炒绿豆芽
脑梗死,羊肉温补汤
气管肿瘤,白菜烧虾段
口蹄疫,青菜饭
老年急性白血病,鸡肉冬菇蒸饺
外阴平滑肌瘤,绿豆芽拌海带
链球菌感染,花豆腐生菜瘦肉汤
手足癣,草菇炒油菜
暴露性角膜炎,猪肝菠菜粥
慢性筛窦炎,什果西米捞
滴虫性包皮龟头炎,肉片粥
创伤性气胸,花生杏仁粥
病毒性结膜炎,砂锅丝瓜猪肉
高钾血症,黄瓜拌鸡丝
气管、支气管狭窄,冬菇烧白菜
脊椎椎弓峡部裂,鸽蛋菜心粥
感染性腹主动脉瘤,蘑菇冬瓜汤
妊娠高血压综合征眼底病变,菠菜汤
磨牙,猪肝鸡蛋粥
葡萄球菌食物中毒,豆薯小米粥
慢性腰背痛,竹蔗胡萝卜猪骨汤
颅内黑色素瘤,紫菜豆腐汤
短暂性脑缺血发作,黑木耳粥
痞满,炝莴苣腐竹
酒精所致精神障碍,草莓柠檬汁
隐斜,百合绿豆沙羹
老年急性阑尾炎,小米素羹
脊髓炎,牛奶菠菜粥
颈椎结核,红豆糯米粥
葡萄状肉瘤,紫菜豆腐羹
椎动脉创伤性栓塞,黄瓜拌绿豆芽
急性咽炎,雪梨莲藕汁
肌营养不良症,冬菇椰菜豆腐粉丝汤
c胰岛功能性β细胞瘤,山药桂圆粥
穿凿脓肿性头部毛囊炎及毛囊周围炎,雪菜牛肉粥
神经性皮炎,燕麦粳米粥
老年收缩期高血压,银耳鸽蛋汤
跟骨骨髓炎,鸡肉炖苁蓉
滴虫性阴道炎,白果冬瓜粥
小儿骨与关节结核,鲢鱼炖豆腐
原发性非调节性内斜视,青胡萝卜排骨汤
蛔虫病,鲜芹菜汁
小儿脑血管畸形,鲜草菇丝瓜鱼片汤
妊娠纹,蒸肝鸡蛋羹
器械性食管损伤,菠菜双蛋羹
胰腺结核,肉片粥
小儿细菌感染性口炎,紫菜萝卜汤
寻常痤疮,翡翠莲藕片
肘关节强直,冬瓜草鱼汤
羊膜腔感染综合征,玉米粉燕麦粥
胎膜早破,莲子黑枣小麦汤
久泄,冬瓜草鱼汤
蛋白质-能量营养不良,菠菜双蛋羹
炭疽,海带果菜汁
心动过速性心肌病,豌豆瘦肉粥
切口疝,腰果西兰花
大肠埃希杆菌性胃肠炎,红豆糯米粥
太田痣,青萝卜汤
淋球菌性腹膜炎,草莓沙拉拌生菜
夜惊,牛奶菠菜粥
蜂螫伤,香菇油菜包
肾下垂,胡萝卜泥
妊娠高血压疾病,西瓜瘦肉汤
